age,income,credit_score,debt_ratio,employment_years,Default_Status
34,47121.75938378807,780.5329242184579,0.21757593484891002,5,No Default
45,51317.24847117158,654.6179838827817,0.2175445238070426,8,No Default
75,51669.496958167954,519.0446716234343,0.48250827227782417,0,Default
37,16308.207109208586,624.4943121005315,0.3817775416356084,7,No Default
40,111076.58186827289,698.5878660739018,0.1673578073754974,13,No Default
46,125053.188743571,685.4344299181994,0.11657253314925851,9,No Default
29,63969.83868558295,746.0609344584908,0.4671921816557473,21,No Default
45,111155.86629195676,677.5036727056845,0.1318473487459796,5,No Default
44,68918.54330763179,775.5332610366413,0.4975628480338498,9,No Default
51,60476.68025348318,526.687849064525,0.5579369711204665,17,Default
47,104500.7511558233,657.4725152709569,0.25612032830297626,8,No Default
39,110943.75947692129,752.8307450172691,0.08963801858970447,13,No Default
29,23560.361809946913,724.9612268047954,0.25697031983859897,20,No Default
29,55206.7278778204,520.089592002758,0.17423830468836587,6,Default
65,136439.58105978664,699.0578312523261,0.19498254479465327,23,No Default
53,54592.541987969606,683.8942594875939,0.17426417866215277,0,Default
68,42305.063163973464,458.990414521542,0.6976305215813603,1,Default
47,31377.216387797158,548.682588285128,0.4922203385319892,3,Default
63,78913.17228814312,747.3900682380731,0.2699563080918248,1,No Default
50,101189.69555104942,750.7558989585934,0.19214253584641372,0,No Default
60,127213.01088970972,756.2791247732781,0.1816436695531379,13,No Default
56,78254.39099381586,630.5880845018354,0.6994997515117863,0,Default
25,22853.60723118648,445.9984496325922,0.8070398649844961,0,Default
39,33440.8148241779,775.0488849075485,0.3705276416672155,10,No Default
60,84379.30793789281,747.4523091120976,0.5845984527624846,8,No Default
28,22111.357986534524,637.4793518840958,0.4225078933168812,0,Default
38,84843.305723824,847.4806094965164,0.44426631925401977,7,No Default
45,128275.81456753521,620.7921694126356,0.3447395956299881,6,No Default
43,95700.64870508156,640.5123987854511,0.16198279939374496,23,No Default
41,33300.88533062151,621.0890323274986,0.8833174760269848,3,Default
33,17344.011323614763,358.2282705699068,0.5627103063790704,0,Default
23,93417.0849019313,775.1743168891823,0.19529632971721217,17,No Default
20,17571.81897097757,485.5656506444843,0.8508460644928488,7,Default
20,45049.56802019289,505.3466138935579,0.7603767992359581,2,Default
33,71083.29781917296,703.7872836649041,0.33079722163258474,11,No Default
41,135481.58874664747,835.1128895947727,0.2538274327133713,0,No Default
52,109293.0851890321,685.136328199866,0.10296090409276167,6,No Default
40,30834.86418934636,578.4681966246059,0.2813830826650471,12,Default
37,97736.2760024655,732.8889474595541,0.4413898076042985,11,No Default
51,96753.70854383842,785.3384853910034,0.21200744469642413,17,No Default
50,107867.03649510238,747.7107842846387,0.12306044246082162,12,No Default
62,127550.77189527632,707.1757271088167,0.09847541086112446,8,No Default
57,64045.80524631498,613.0531880919677,0.3681635832505442,11,No Default
40,75323.71014440396,691.0011578075256,0.23628495241000028,12,No Default
23,42701.207185747604,680.4278941986867,0.4049471374934411,7,Default
52,57965.76477263268,683.4013378583365,0.1709289286964028,1,No Default
38,51470.45201317182,732.8418616187553,0.3228910795183417,9,No Default
42,56884.43931043282,720.2296633583752,0.19775689020158177,13,No Default
50,94079.92454621606,721.1226033927295,0.18521723010307983,5,No Default
44,122122.88496339074,776.8960320362966,0.2141601972912765,10,No Default
53,31150.981271859055,527.1912749991392,0.6119883208970521,13,Default
45,26141.55349351319,770.2869120844919,0.3125090304717407,9,No Default
43,57457.0549540554,768.0216030279532,0.7567695156051063,12,Default
47,66746.41503759833,580.4919357594766,0.5074873450035879,15,Default
44,73334.07180182518,766.9771766607381,0.2233192611661069,19,No Default
27,36488.78880364601,507.02816436420693,0.4754498329910975,2,Default
44,46638.10667005133,657.9864643150067,0.5152492280386987,0,Default
37,24053.047297688656,542.5643047464876,0.6417685175183301,23,Default
35,119382.41543531558,608.0145820977817,0.19654692958324338,7,No Default
37,88144.42451126825,522.1938018553594,0.5370327049527008,0,Default
38,85867.11460066224,589.803248702861,0.3056927064216203,10,No Default
41,98935.42117490682,739.7463475907294,0.25770344144915147,15,No Default
60,68420.10475226401,780.9760419187141,0.23029239074663369,10,No Default
52,95654.42657432253,778.8705017281534,0.37467203789292425,7,No Default
43,56585.89588057154,719.0454250398093,0.4922565918086436,10,No Default
33,107588.09984978761,670.7848410842195,0.2429461016809037,2,No Default
26,136192.5887315952,638.2059651924352,0.18213662363320937,21,No Default
30,47007.0911401681,745.4963449675703,0.40076438800075515,4,No Default
61,116419.52929886867,674.6958795602778,0.36865139433171046,2,No Default
25,129352.10875292869,618.0265773113956,0.18607299577601846,18,No Default
41,123696.59887212662,688.7770699256279,0.29769682544193354,1,No Default
61,71820.40299100011,749.7427723373719,0.28613688695881745,12,No Default
42,144693.93861903128,664.7009985876683,0.33950979661515335,12,No Default
32,22141.07020549026,597.2475195976164,0.5018140552877457,10,Default
27,48139.04628799581,593.4811526443626,0.36771199812422745,9,Default
41,58811.22814623364,755.9137932937027,0.2011234419764554,10,No Default
35,56105.62234984114,761.2547827197496,0.26557888977499466,10,No Default
36,26522.809817618196,539.1286710383306,0.6720482280955278,0,Default
46,31504.07252587049,637.49326114628,0.5704110680672481,2,Default
43,52035.72636295234,488.48711534223764,0.4991385653531771,15,Default
21,85615.07759397489,755.5904056517011,0.37791068348113166,8,No Default
48,48192.479214522,615.228062937134,0.29771822176227797,19,Default
25,57905.24806483528,641.6335717123487,0.20615291367853872,16,No Default
51,133548.3788830421,623.9310261247657,0.36733484957635737,13,No Default
63,73707.9909176674,671.7210689800029,0.1707847574159192,6,No Default
29,70811.47743589878,756.2532031221327,0.15486279058900068,4,No Default
39,113597.35408054656,787.4809449702503,0.05847747463909664,10,No Default
25,111995.76471404303,648.7922945701163,0.2920690316483476,7,No Default
33,70574.34271259895,675.1870793128611,0.25198088920594713,11,No Default
55,65435.96926654389,758.2762419624586,0.31774636072233103,19,No Default
43,32238.894869715154,601.5159195405566,0.7523559339160448,12,Default
56,120507.93930843208,718.9360821669738,0.15505937365988864,6,No Default
35,74988.40005454332,716.9257978419259,0.3485050584100359,18,No Default
49,167863.5146485841,691.7680436231235,0.1169476240642024,6,No Default
51,73175.72879771424,636.0158800088725,0.33409036099424955,9,No Default
48,101442.6011877491,836.5648547231622,0.1600594193465862,5,No Default
31,31621.878470512613,610.8713588565209,0.697605772122243,9,Default
34,36843.01042105125,592.9243115522809,0.34359358875437285,9,No Default
39,85417.84050367912,611.3698582846098,0.6956717745163441,1,Default
29,93560.09708396961,692.4225046726,0.4091810926190798,0,No Default
51,120149.28403035573,843.8864610695854,0.3110777481121228,12,No Default
33,36213.3557096571,730.3738586560731,0.15563840093978779,18,No Default
30,82132.01947278055,606.1931193706185,0.8262799792893218,9,Default
20,57375.49456143703,520.5433745536362,0.5401066993060105,4,Default
50,90515.97076522028,792.6556013726537,0.22782932843538728,3,No Default
61,98912.43045119,697.4410138301015,0.3058514138825599,12,No Default
37,106837.69815096585,784.531201816003,0.4059984146610516,12,No Default
28,63621.046887921686,648.999028492855,0.17916760777073756,24,No Default
37,59929.611916007954,728.3664982003246,0.42111437361853843,1,No Default
57,20578.240136299977,599.5821066494525,0.1260349936682226,13,Default
36,31222.393742427597,537.2215041468356,0.6720906644467325,18,Default
59,97477.21743039091,684.4310607524386,0.10524843719531135,6,No Default
31,20597.235080357896,598.2502339914074,0.7627328013343367,0,Default
61,88642.67774809933,714.1273509220232,0.6607592303936516,13,No Default
51,64402.09103826157,690.2838388933158,0.09317998556441312,0,No Default
46,18480.921735003692,805.5444008583632,0.18901762610590883,3,No Default
51,45973.58207105877,794.2903829139493,0.3340617308028627,5,No Default
49,75240.77516368669,698.7087017269079,0.33845948111849783,13,No Default
38,42478.79112532666,796.9601133666152,0.003048832811667872,15,No Default
33,43190.14309190248,689.6267207424399,0.20563021639916942,12,No Default
20,54900.811436104545,579.6051089936147,0.8778479734507463,4,Default
59,23070.83425809825,744.1548169063832,0.16378948156139647,14,No Default
46,26135.884281512437,709.1164941350698,0.21943748631579157,15,No Default
49,115305.14090051228,677.0835489188739,0.48365810415345795,16,No Default
44,93505.3948130745,787.0138825001998,0.24576461311921027,9,No Default
46,56132.92971751922,598.1559618306712,0.36933928483156553,0,No Default
30,45949.04472555677,699.806078279291,0.2804318426251233,5,No Default
39,30969.34579041877,668.9599293818267,0.3403715608210314,18,No Default
53,75476.65178808819,734.567485367449,0.298660699122981,2,No Default
34,31678.894540322824,484.65075603319696,0.3192836350860763,0,Default
62,39047.11604319713,478.6269602098195,0.6844690173107585,9,Default
72,14876.502949956102,785.8189607055045,0.48857062936498513,0,No Default
57,102972.40600910233,750.6366850088475,0.42625249133046056,17,No Default
44,69321.59014755391,767.8106171176183,-0.01016282649941368,5,No Default
50,60610.84893654731,825.0026638888118,0.2274077265125634,16,No Default
51,23134.77862661565,488.4613386269273,0.6352663031838758,0,Default
65,108958.06912313779,686.5026309317179,0.10602849205056183,18,No Default
42,145874.45289870424,689.1358488443256,0.2800741623823247,3,No Default
48,86782.36294980189,734.238513848776,0.3730995625618699,7,No Default
39,70340.38309401984,566.5418428011923,0.3899520732550231,1,Default
34,66550.25312809249,765.6397266940903,0.14412330287490202,18,No Default
72,110365.07583193551,736.1236927419278,0.47854191118475753,5,No Default
41,57961.68323324199,664.5337319412353,0.3110650157347208,3,No Default
38,43028.72754045022,665.9281367435087,0.403443837701238,10,Default
20,20089.17310136214,605.5614266994282,0.926145388677671,15,Default
51,87846.70041227042,702.4648832392733,-0.0011939656972652507,13,No Default
26,136086.45460062916,679.6213306877578,0.3498389866402344,10,No Default
36,20997.732257302952,592.2597518283704,0.19248511620316047,0,Default
32,85732.7480872527,600.790303914443,0.6194008848366005,0,Default
48,66980.85733260574,690.3393621945451,0.9768836063681821,2,Default
28,84743.5639023207,705.6544399721055,0.4067923034712767,2,Default
21,66647.46340598092,753.5796563823577,0.3247686228018721,3,No Default
34,55538.22799187778,596.4594736736966,0.3906859693126904,5,Default
28,108203.90875325707,764.7797185371755,0.34745919281812315,13,No Default
48,107074.46266115367,411.74873440326434,0.4477528784508714,4,Default
58,28199.10290549204,633.3571222400618,0.4214739792198715,13,Default
33,43957.7602022082,612.495571621521,0.2311859851014515,0,Default
52,102915.81325587866,722.5344753789915,0.28127859470615374,10,No Default
33,67345.29364487891,684.7840790110353,0.3229828304820146,7,No Default
43,64055.33417129025,598.715135481251,0.03526261984154832,5,No Default
20,51201.118555138746,446.8542606037772,0.86538326121065,0,Default
38,75036.01420229718,722.8550714334351,0.28610552294440944,5,No Default
43,83784.131659284,685.8843188275479,0.2709227370355786,13,No Default
55,35284.90829567099,547.8159473876233,0.7436251663680696,3,Default
20,82708.02441755886,525.0357954657766,0.6314141768929412,7,Default
37,73622.11596311828,643.7047367501732,-0.013411076634174911,11,No Default
28,25398.776596062755,426.5549015922205,0.28610195662318866,11,Default
41,84202.33675948912,785.1755749969549,0.35869781381863813,9,No Default
25,19921.346212658096,599.1140405799973,0.5316021872501457,2,No Default
51,73830.00182207579,728.3711937013137,0.3490769137854549,10,No Default
35,64716.94444464577,658.174232892451,0.41126554196596615,5,Default
55,65794.00639315994,641.3675232410482,0.3264011993751751,10,No Default
32,23690.879537169898,753.0345372602299,0.12359073415238904,16,No Default
20,142803.0284529442,722.777076708144,0.3090684535615876,7,No Default
46,50420.14607132309,634.4913602180761,0.4513792819176951,5,No Default
38,141565.08400222394,790.5874950194669,0.26024277643579335,4,No Default
40,48971.49570048508,408.18729237626394,0.5501622322126636,0,Default
29,76366.4633654316,491.924680130151,0.6340363375531901,4,Default
31,194100.33031824854,824.9174713514643,0.47385527305869984,4,No Default
61,150844.8303895442,812.7993958832675,0.05092640223054684,0,No Default
46,47978.4653034101,670.8571115028759,0.3118134255483373,9,No Default
35,69247.0950133098,614.9880641739172,0.6688170298633533,13,Default
35,40885.591902025466,609.1612140492524,0.6511594752808244,3,Default
51,50555.04516919493,729.9093342473672,0.34186714807760943,0,No Default
28,129763.9248643368,663.5233268171488,0.16308704120573264,10,No Default
58,93839.12909439762,691.4603049400426,0.36861256781599555,11,No Default
42,111154.59827407294,702.4424260366038,0.29619630913538403,0,No Default
39,91562.95286588855,844.3461837490783,0.3546905401578442,2,No Default
51,11486.132988220514,791.6836623016447,0.0357167482603666,3,No Default
29,79877.07540804274,569.216382905121,0.7032642434123375,0,Default
37,34050.85621583435,677.6870492472908,0.49183797397128115,7,Default
27,39231.602097837116,648.118534510108,-0.030379319439169813,7,No Default
40,51451.588171977906,584.4741117273066,0.331719926226965,0,Default
27,47595.10998527961,442.21929014310905,0.9050339394034058,6,Default
42,97083.76242417618,733.8926805289219,0.10314892596307022,19,No Default
42,76679.4347274056,796.9493579818482,0.13808853561485343,1,No Default
40,95782.94305616623,703.4977293160349,0.13857271863021522,7,No Default
41,84941.8623501528,799.6201066992264,0.364333760234209,10,No Default
54,64233.025372131706,585.9701529193318,0.16234483515568904,8,No Default
48,72927.13065338554,734.6291932613543,0.35107298993619207,13,No Default
53,81591.47183193089,572.2910758102471,0.10286888823785598,0,No Default
48,37438.851741648024,612.565613084485,0.6305381061029234,2,Default
32,118418.58272521234,774.7142539797877,0.3279017439948201,11,No Default
40,48983.590059234644,660.5573558851789,0.3226413948795082,10,No Default
44,36478.18625360964,646.4750836154822,0.5291590736245495,6,Default
